sales_date;order_id;customer_name;product_name;category;price;quantity;discount;total;shipping_fee;total_sales;status;shipping_address
2025-09-13;ORD08583;Customer_2508;Kursi Bar;Ruang Makan;1295000;3;0;3885000;50000;3935000;completed;Kelurahan 1, Bogor
2025-09-12;ORD08584;Customer_117;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 143, Jakarta Timur
2025-02-01;ORD08585;Customer_637;Rak Sepatu;Penyimpanan;650000;1;0;650000;60000;710000;completed;Kelurahan 186, Tangerang
2025-07-17;ORD08586;Customer_307;Kursi;Ruang Makan;650000;3;0;1950000;50000;2000000;completed;Kelurahan 98, Bekasi
2025-04-12;ORD08587;Customer_2919;Kursi;Ruang Makan;650000;1;0;650000;50000;700000;cancelled;Kelurahan 81, Bekasi
2025-09-20;ORD08588;Customer_3057;Rak Meja;Ruang Kerja;750000;2;0;1500000;60000;1560000;cancelled;Kelurahan 53, Jakarta Barat
2025-08-26;ORD08589;Customer_2292;Bufet;Ruang Tamu;3250000;1;0;3250000;60000;3310000;completed;Kelurahan 144, Jakarta Selatan
2025-09-07;ORD08590;Customer_462;Kursi;Ruang Makan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 98, Jakarta Timur
2025-05-03;ORD08591;Customer_156;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 127, Jakarta Selatan
2025-12-09;ORD08592;Customer_1183;Rak Sepatu;Penyimpanan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 118, Jakarta Barat
2025-12-09;ORD08593;Customer_1958;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 110, Jakarta Pusat
2025-11-03;ORD08594;Customer_1292;Nakas;Kamar Tidur;1000000;1;0;1000000;50000;1050000;completed;Kelurahan 197, Bogor
2025-05-12;ORD08595;Customer_867;Lemari TV;Ruang Tamu;2300000;3;0;6900000;60000;6960000;completed;Kelurahan 98, Jakarta Barat
2025-03-27;ORD08596;Customer_1388;Meja Kopi;Ruang Tamu;1800000;3;0;5400000;60000;5460000;completed;Kelurahan 28, Jakarta Pusat
2025-08-27;ORD08597;Customer_630;Rak Buku;Penyimpanan;1100000;3;0;3300000;60000;3360000;completed;Kelurahan 92, Tangerang
2025-04-16;ORD08598;Customer_3230;Meja Makan;Ruang Makan;3200000;2;0;6400000;60000;6460000;completed;Kelurahan 111, Jakarta Selatan
2025-09-10;ORD08599;Customer_2111;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 24, Jakarta Pusat
2025-01-18;ORD08600;Customer_1387;Sofa;Ruang Tamu;4500000;3;0;13500000;50000;13550000;cancelled;Kelurahan 173, Depok
2025-03-17;ORD08601;Customer_1421;Meja Makan;Ruang Makan;3200000;3;0;9600000;60000;9660000;completed;Kelurahan 85, Jakarta Utara
2025-10-08;ORD08602;Customer_2675;Bufet;Ruang Tamu;3250000;2;0;6500000;60000;6560000;completed;Kelurahan 24, Jakarta Timur
2025-04-06;ORD08603;Customer_1602;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 17, Jakarta Selatan
2025-07-03;ORD08604;Customer_1633;Lemari Baju;Kamar Tidur;3500000;1;0;3500000;60000;3560000;completed;Kelurahan 39, Tangerang Selatan
2025-03-05;ORD08605;Customer_2666;Lemari TV;Ruang Tamu;2300000;1;0;2300000;60000;2360000;completed;Kelurahan 126, Jakarta Utara
2025-05-04;ORD08606;Customer_1433;Rak Meja;Ruang Kerja;750000;3;0;2250000;60000;2310000;completed;Kelurahan 102, Jakarta Utara
2025-09-18;ORD08607;Customer_496;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 23, Jakarta Timur
2025-04-12;ORD08608;Customer_2181;Meja;Ruang Kerja;1250000;1;0;1250000;50000;1300000;completed;Kelurahan 190, Depok
2025-01-17;ORD08609;Customer_2067;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;cancelled;Kelurahan 33, Jakarta Barat
2025-10-16;ORD08610;Customer_393;Kitchen Set;Dapur;9500000;3;0;28500000;50000;28550000;completed;Kelurahan 125, Bogor
2025-09-18;ORD08611;Customer_3353;Bufet;Ruang Tamu;3250000;2;0;6500000;50000;6550000;completed;Kelurahan 194, Bekasi
2025-04-18;ORD08612;Customer_1581;Sofa;Ruang Tamu;4500000;1;0;4500000;60000;4560000;completed;Kelurahan 40, Jakarta Utara
2025-06-18;ORD08613;Customer_1766;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 86, Jakarta Timur
2025-01-09;ORD08614;Customer_444;Meja Rias;Kamar Tidur;1750000;3;0;5250000;60000;5310000;completed;Kelurahan 68, Jakarta Selatan
2025-04-24;ORD08615;Customer_959;Rak Buku;Penyimpanan;1100000;2;0;2200000;60000;2260000;cancelled;Kelurahan 62, Jakarta Utara
2025-03-31;ORD08616;Customer_2473;Kitchen Set;Dapur;9500000;3;0;28500000;60000;28560000;cancelled;Kelurahan 51, Tangerang
2025-07-27;ORD08617;Customer_178;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 198, Jakarta Timur
2025-04-27;ORD08618;Customer_1922;Rak Sepatu;Penyimpanan;650000;2;0;1300000;50000;1350000;completed;Kelurahan 155, Bekasi
2025-06-13;ORD08619;Customer_2140;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 40, Jakarta Utara
2025-09-22;ORD08620;Customer_2894;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 67, Jakarta Utara
2025-10-26;ORD08621;Customer_3332;Meja Rias;Kamar Tidur;1750000;3;0;5250000;60000;5310000;completed;Kelurahan 150, Tangerang Selatan
2025-09-15;ORD08622;Customer_2290;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 101, Tangerang Selatan
2025-01-27;ORD08623;Customer_3253;Rak Sepatu;Penyimpanan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 131, Tangerang Selatan
2025-02-16;ORD08624;Customer_1097;Rak Meja;Ruang Kerja;750000;3;0;2250000;50000;2300000;completed;Kelurahan 50, Bekasi
2025-10-08;ORD08625;Customer_1206;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 109, Jakarta Utara
2025-02-11;ORD08626;Customer_790;Rak Meja;Ruang Kerja;750000;2;0;1500000;50000;1550000;completed;Kelurahan 191, Bekasi
2025-06-11;ORD08627;Customer_145;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 163, Jakarta Barat
2025-03-23;ORD08628;Customer_2454;Meja;Ruang Kerja;1250000;1;0;1250000;50000;1300000;completed;Kelurahan 148, Bogor
2025-04-13;ORD08629;Customer_335;Bufet;Ruang Tamu;3250000;1;0;3250000;60000;3310000;completed;Kelurahan 159, Jakarta Timur
2025-12-06;ORD08630;Customer_2818;Meja Makan;Ruang Makan;3200000;2;0;6400000;60000;6460000;completed;Kelurahan 23, Jakarta Timur
2025-07-23;ORD08631;Customer_781;Lemari Sliding;Kamar Tidur;4750000;1;0;4750000;60000;4810000;completed;Kelurahan 73, Jakarta Pusat
2025-04-27;ORD08632;Customer_1297;Meja;Ruang Kerja;1250000;2;0;2500000;60000;2560000;completed;Kelurahan 107, Tangerang Selatan
2025-10-28;ORD08633;Customer_1121;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 67, Jakarta Pusat
2025-10-30;ORD08634;Customer_3230;Kitchen Set;Dapur;9500000;1;0;9500000;60000;9560000;completed;Kelurahan 18, Jakarta Timur
2025-12-31;ORD08635;Customer_2593;Kursi;Ruang Makan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 11, Tangerang
2025-10-15;ORD08636;Customer_39;Nakas;Kamar Tidur;1000000;2;0;2000000;60000;2060000;completed;Kelurahan 60, Jakarta Barat
2025-04-29;ORD08637;Customer_2911;Meja Makan;Ruang Makan;3200000;3;0;9600000;60000;9660000;completed;Kelurahan 97, Jakarta Barat
2025-09-11;ORD08638;Customer_2903;Kitchen Set;Dapur;9500000;3;0;28500000;50000;28550000;completed;Kelurahan 149, Bogor
2025-09-06;ORD08639;Customer_269;Nakas;Kamar Tidur;1000000;1;0;1000000;50000;1050000;completed;Kelurahan 199, Depok
2025-01-15;ORD08640;Customer_2726;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 110, Jakarta Utara
2025-01-07;ORD08641;Customer_1885;Kitchen Set;Dapur;9500000;1;0;9500000;50000;9550000;completed;Kelurahan 68, Bekasi
2025-03-29;ORD08642;Customer_3424;Kasur;Kamar Tidur;5500000;3;0;16500000;50000;16550000;refund;Kelurahan 12, Bekasi
2025-12-09;ORD08643;Customer_2956;Meja Rias;Kamar Tidur;1750000;3;0;5250000;60000;5310000;completed;Kelurahan 127, Tangerang
2025-06-07;ORD08644;Customer_2469;Kursi;Ruang Makan;650000;1;0;650000;60000;710000;completed;Kelurahan 148, Jakarta Timur
2025-06-23;ORD08645;Customer_1308;Kasur;Kamar Tidur;5500000;3;0;16500000;60000;16560000;completed;Kelurahan 42, Jakarta Utara
2025-05-04;ORD08646;Customer_1663;Meja;Ruang Kerja;1250000;1;0;1250000;60000;1310000;completed;Kelurahan 128, Jakarta Timur
2025-04-11;ORD08647;Customer_296;Rak Sepatu;Penyimpanan;650000;2;0;1300000;50000;1350000;completed;Kelurahan 67, Bogor
2025-10-23;ORD08648;Customer_3196;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 15, Jakarta Timur
2025-05-27;ORD08649;Customer_2328;Lemari TV;Ruang Tamu;2300000;3;0;6900000;50000;6950000;completed;Kelurahan 172, Bekasi
2025-06-08;ORD08650;Customer_2261;Meja Rias;Kamar Tidur;1750000;1;0;1750000;60000;1810000;completed;Kelurahan 69, Jakarta Selatan
2025-04-13;ORD08651;Customer_978;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 169, Jakarta Timur
2025-08-20;ORD08652;Customer_164;Kitchen Set;Dapur;9500000;3;0;28500000;60000;28560000;completed;Kelurahan 80, Jakarta Utara
2025-05-27;ORD08653;Customer_3081;Rak Buku;Penyimpanan;1100000;1;0;1100000;50000;1150000;completed;Kelurahan 141, Bogor
2025-03-22;ORD08654;Customer_2914;Kursi Bar;Ruang Makan;1295000;2;0;2590000;50000;2640000;completed;Kelurahan 187, Depok
2025-08-11;ORD08655;Customer_3152;Lemari Sudut;Ruang Tamu;2750000;2;0;5500000;50000;5550000;refund;Kelurahan 62, Depok
2025-02-06;ORD08656;Customer_743;Lemari Baju;Kamar Tidur;3500000;2;0;7000000;60000;7060000;completed;Kelurahan 74, Tangerang
2025-03-04;ORD08657;Customer_1928;Rak Sepatu;Penyimpanan;650000;1;0;650000;50000;700000;completed;Kelurahan 115, Depok
2025-02-26;ORD08658;Customer_2085;Sofa;Ruang Tamu;4500000;1;0;4500000;50000;4550000;completed;Kelurahan 146, Depok
2025-05-13;ORD08659;Customer_3363;Nakas;Kamar Tidur;1000000;2;0;2000000;50000;2050000;completed;Kelurahan 5, Bogor
2025-10-27;ORD08660;Customer_2221;Kitchen Set;Dapur;9500000;1;0;9500000;60000;9560000;completed;Kelurahan 50, Tangerang Selatan
2025-09-28;ORD08661;Customer_2243;Meja Rias;Kamar Tidur;1750000;3;0;5250000;60000;5310000;cancelled;Kelurahan 133, Jakarta Timur
2025-01-28;ORD08662;Customer_3344;Rak Meja;Ruang Kerja;750000;2;0;1500000;60000;1560000;cancelled;Kelurahan 23, Tangerang
2025-05-09;ORD08663;Customer_2170;Lemari TV;Ruang Tamu;2300000;2;0;4600000;60000;4660000;completed;Kelurahan 75, Jakarta Timur
2025-10-11;ORD08664;Customer_1827;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 30, Jakarta Utara
2025-10-21;ORD08665;Customer_588;Meja;Ruang Kerja;1250000;2;0;2500000;60000;2560000;completed;Kelurahan 91, Tangerang Selatan
2025-10-30;ORD08666;Customer_271;Meja Kopi;Ruang Tamu;1800000;3;0;5400000;60000;5460000;refund;Kelurahan 173, Jakarta Selatan
2025-08-02;ORD08667;Customer_239;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;50000;14300000;completed;Kelurahan 21, Bogor
2025-05-14;ORD08668;Customer_2471;Rak Sepatu;Penyimpanan;650000;1;0;650000;60000;710000;refund;Kelurahan 20, Jakarta Selatan
2025-07-01;ORD08669;Customer_1022;Lemari Sliding;Kamar Tidur;4750000;3;0;14250000;50000;14300000;completed;Kelurahan 34, Depok
2025-09-30;ORD08670;Customer_1223;Lemari Sudut;Ruang Tamu;2750000;1;0;2750000;60000;2810000;completed;Kelurahan 171, Jakarta Timur
2025-10-25;ORD08671;Customer_110;Kursi Bar;Ruang Makan;1295000;3;0;3885000;50000;3935000;completed;Kelurahan 53, Depok
2025-05-01;ORD08672;Customer_827;Bufet;Ruang Tamu;3250000;3;0;9750000;60000;9810000;cancelled;Kelurahan 147, Tangerang
2025-04-17;ORD08673;Customer_2328;Lemari Dapur;Dapur;1850000;2;0;3700000;50000;3750000;completed;Kelurahan 2, Bekasi
2025-03-25;ORD08674;Customer_3453;Meja Makan;Ruang Makan;3200000;1;0;3200000;60000;3260000;completed;Kelurahan 189, Jakarta Pusat
2025-07-02;ORD08675;Customer_215;Nakas;Kamar Tidur;1000000;2;0;2000000;50000;2050000;completed;Kelurahan 70, Bogor
2025-06-01;ORD08676;Customer_1275;Bufet;Ruang Tamu;3250000;1;0;3250000;60000;3310000;completed;Kelurahan 77, Jakarta Timur
2025-12-24;ORD08677;Customer_180;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 65, Jakarta Timur
2025-01-27;ORD08678;Customer_2002;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 103, Jakarta Barat
2025-06-04;ORD08679;Customer_833;Meja Makan;Ruang Makan;3200000;2;0;6400000;60000;6460000;refund;Kelurahan 93, Jakarta Utara
2025-03-08;ORD08680;Customer_1605;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 129, Jakarta Pusat
2025-11-06;ORD08681;Customer_1989;Meja Makan;Ruang Makan;3200000;3;0;9600000;50000;9650000;cancelled;Kelurahan 91, Bekasi
2025-06-09;ORD08682;Customer_2228;Kursi;Ruang Makan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 11, Jakarta Selatan
2025-03-09;ORD08683;Customer_3127;Rak Buku;Penyimpanan;1100000;2;0;2200000;60000;2260000;completed;Kelurahan 142, Tangerang
2025-04-30;ORD08684;Customer_2158;Rak Buku;Penyimpanan;1100000;1;0;1100000;60000;1160000;completed;Kelurahan 32, Jakarta Pusat
2025-10-02;ORD08685;Customer_604;Kursi;Ruang Makan;650000;3;0;1950000;50000;2000000;completed;Kelurahan 127, Bekasi
2025-04-27;ORD08686;Customer_1389;Meja;Ruang Kerja;1250000;1;0;1250000;60000;1310000;completed;Kelurahan 46, Jakarta Barat
2025-07-09;ORD08687;Customer_2049;Rak Meja;Ruang Kerja;750000;1;0;750000;50000;800000;completed;Kelurahan 25, Bogor
2025-05-25;ORD08688;Customer_1976;Lemari Sudut;Ruang Tamu;2750000;3;0;8250000;50000;8300000;completed;Kelurahan 46, Depok
2025-03-10;ORD08689;Customer_2354;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 103, Jakarta Pusat
2025-08-29;ORD08690;Customer_3290;Rak Sepatu;Penyimpanan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 124, Jakarta Timur
2025-01-24;ORD08691;Customer_3420;Lemari Dapur;Dapur;1850000;3;0;5550000;50000;5600000;completed;Kelurahan 200, Bogor
2025-01-03;ORD08692;Customer_2254;Lemari TV;Ruang Tamu;2300000;3;0;6900000;60000;6960000;cancelled;Kelurahan 9, Jakarta Selatan
2025-01-15;ORD08693;Customer_495;Bufet;Ruang Tamu;3250000;3;0;9750000;60000;9810000;completed;Kelurahan 123, Tangerang Selatan
2025-12-18;ORD08694;Customer_983;Lemari Baju;Kamar Tidur;3500000;2;0;7000000;60000;7060000;completed;Kelurahan 187, Tangerang
2025-12-23;ORD08695;Customer_2662;Nakas;Kamar Tidur;1000000;2;0;2000000;60000;2060000;refund;Kelurahan 81, Tangerang
2025-10-17;ORD08696;Customer_669;Lemari Baju;Kamar Tidur;3500000;2;0;7000000;60000;7060000;completed;Kelurahan 84, Jakarta Pusat
2025-02-07;ORD08697;Customer_705;Rak Buku;Penyimpanan;1100000;3;0;3300000;50000;3350000;completed;Kelurahan 49, Depok
2025-09-26;ORD08698;Customer_2087;Lemari Sudut;Ruang Tamu;2750000;1;0;2750000;50000;2800000;cancelled;Kelurahan 196, Bekasi
2025-06-09;ORD08699;Customer_977;Lemari Laci;Kamar Tidur;1950000;2;0;3900000;60000;3960000;completed;Kelurahan 95, Jakarta Pusat
2025-06-02;ORD08700;Customer_1463;Rak Buku;Penyimpanan;1100000;1;0;1100000;50000;1150000;completed;Kelurahan 14, Bekasi
2025-07-28;ORD08701;Customer_1353;Rak Buku;Penyimpanan;1100000;2;0;2200000;50000;2250000;completed;Kelurahan 46, Bogor
2025-06-17;ORD08702;Customer_1723;Rak Sepatu;Penyimpanan;650000;3;0;1950000;50000;2000000;completed;Kelurahan 37, Bekasi
2025-03-27;ORD08703;Customer_1448;Kitchen Set;Dapur;9500000;2;0;19000000;50000;19050000;completed;Kelurahan 132, Bekasi
2025-01-16;ORD08704;Customer_3090;Sofa;Ruang Tamu;4500000;3;0;13500000;50000;13550000;completed;Kelurahan 185, Bekasi
2025-04-19;ORD08705;Customer_1801;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 145, Jakarta Selatan
2025-04-22;ORD08706;Customer_1872;Sofa;Ruang Tamu;4500000;1;0;4500000;50000;4550000;completed;Kelurahan 124, Bekasi
2025-03-05;ORD08707;Customer_2439;Kursi Bar;Ruang Makan;1295000;3;0;3885000;60000;3945000;completed;Kelurahan 138, Tangerang Selatan
2025-06-18;ORD08708;Customer_1836;Lemari Dapur;Dapur;1850000;3;0;5550000;60000;5610000;completed;Kelurahan 96, Jakarta Barat
2025-07-09;ORD08709;Customer_2249;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 63, Jakarta Utara
2025-08-04;ORD08710;Customer_3084;Meja Makan;Ruang Makan;3200000;3;0;9600000;60000;9660000;cancelled;Kelurahan 35, Jakarta Selatan
2025-03-14;ORD08711;Customer_2637;Kursi;Ruang Makan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 152, Tangerang
2025-10-21;ORD08712;Customer_1887;Kursi;Ruang Makan;650000;1;0;650000;60000;710000;completed;Kelurahan 104, Tangerang
2025-03-10;ORD08713;Customer_484;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;60000;10560000;completed;Kelurahan 59, Jakarta Barat
2025-10-09;ORD08714;Customer_511;Lemari Baju;Kamar Tidur;3500000;3;0;10500000;50000;10550000;completed;Kelurahan 102, Bogor
2025-02-26;ORD08715;Customer_3028;Rak Buku;Penyimpanan;1100000;1;0;1100000;50000;1150000;completed;Kelurahan 72, Depok
2025-12-26;ORD08716;Customer_2587;Rak Sepatu;Penyimpanan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 81, Tangerang Selatan
2025-11-10;ORD08717;Customer_3066;Lemari Sudut;Ruang Tamu;2750000;3;0;8250000;60000;8310000;refund;Kelurahan 27, Jakarta Utara
2025-05-12;ORD08718;Customer_2542;Kursi Bar;Ruang Makan;1295000;1;0;1295000;50000;1345000;completed;Kelurahan 185, Bekasi
2025-07-24;ORD08719;Customer_2474;Nakas;Kamar Tidur;1000000;2;0;2000000;50000;2050000;completed;Kelurahan 12, Bekasi
2025-05-11;ORD08720;Customer_3496;Lemari Dapur;Dapur;1850000;3;0;5550000;50000;5600000;completed;Kelurahan 144, Bekasi
2025-07-03;ORD08721;Customer_3267;Meja Kopi;Ruang Tamu;1800000;2;0;3600000;60000;3660000;completed;Kelurahan 125, Jakarta Timur
2025-08-18;ORD08722;Customer_216;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 5, Jakarta Selatan
2025-11-09;ORD08723;Customer_2489;Lemari Dapur;Dapur;1850000;1;0;1850000;60000;1910000;completed;Kelurahan 86, Jakarta Pusat
2025-11-26;ORD08724;Customer_3120;Nakas;Kamar Tidur;1000000;3;0;3000000;60000;3060000;completed;Kelurahan 81, Jakarta Utara
2025-09-12;ORD08725;Customer_1703;Lemari Baju;Kamar Tidur;3500000;2;0;7000000;60000;7060000;completed;Kelurahan 118, Tangerang
2025-12-22;ORD08726;Customer_569;Meja Kopi;Ruang Tamu;1800000;3;0;5400000;60000;5460000;completed;Kelurahan 126, Jakarta Barat
2025-06-17;ORD08727;Customer_438;Lemari Sudut;Ruang Tamu;2750000;2;0;5500000;50000;5550000;completed;Kelurahan 76, Bekasi
2025-06-20;ORD08728;Customer_1163;Bufet;Ruang Tamu;3250000;2;0;6500000;60000;6560000;refund;Kelurahan 165, Jakarta Utara
2025-11-27;ORD08729;Customer_1924;Nakas;Kamar Tidur;1000000;1;0;1000000;50000;1050000;completed;Kelurahan 161, Bogor
2025-01-30;ORD08730;Customer_3002;Lemari TV;Ruang Tamu;2300000;2;0;4600000;60000;4660000;completed;Kelurahan 22, Jakarta Utara
2025-03-05;ORD08731;Customer_2175;Lemari Dapur;Dapur;1850000;1;0;1850000;60000;1910000;completed;Kelurahan 172, Jakarta Barat
2025-08-06;ORD08732;Customer_756;Kitchen Set;Dapur;9500000;1;0;9500000;50000;9550000;completed;Kelurahan 179, Depok
2025-05-05;ORD08733;Customer_2184;Rak Meja;Ruang Kerja;750000;1;0,1;675000;60000;735000;completed;Kelurahan 167, Tangerang
2025-01-02;ORD08734;Customer_1449;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;completed;Kelurahan 189, Tangerang
2025-10-13;ORD08735;Customer_1376;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 155, Jakarta Timur
2025-06-06;ORD08736;Customer_306;Meja;Ruang Kerja;1250000;2;0,1;2250000;50000;2300000;completed;Kelurahan 22, Bogor
2025-03-20;ORD08737;Customer_2402;Rak Buku;Penyimpanan;1100000;2;0;2200000;50000;2250000;completed;Kelurahan 97, Depok
2025-04-02;ORD08738;Customer_2369;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 91, Jakarta Pusat
2025-05-14;ORD08739;Customer_885;Meja Rias;Kamar Tidur;1750000;2;0;3500000;60000;3560000;completed;Kelurahan 113, Jakarta Timur
2025-06-23;ORD08740;Customer_2699;Lemari Sudut;Ruang Tamu;2750000;3;0;8250000;60000;8310000;completed;Kelurahan 98, Jakarta Selatan
2025-09-26;ORD08741;Customer_2403;Lemari Laci;Kamar Tidur;1950000;1;0;1950000;50000;2000000;completed;Kelurahan 93, Bogor
2025-12-07;ORD08742;Customer_914;Bufet;Ruang Tamu;3250000;1;0;3250000;60000;3310000;completed;Kelurahan 11, Tangerang Selatan
2025-01-08;ORD08743;Customer_1893;Rak Buku;Penyimpanan;1100000;3;0;3300000;50000;3350000;completed;Kelurahan 191, Depok
2025-12-07;ORD08744;Customer_525;Rak Sepatu;Penyimpanan;650000;1;0;650000;50000;700000;completed;Kelurahan 87, Bogor
2025-04-04;ORD08745;Customer_282;Sofa;Ruang Tamu;4500000;3;0,1;12150000;60000;12210000;completed;Kelurahan 190, Tangerang Selatan
2025-07-16;ORD08746;Customer_524;Kursi;Ruang Makan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 29, Jakarta Timur
2025-11-05;ORD08747;Customer_2600;Kursi Bar;Ruang Makan;1295000;1;0;1295000;60000;1355000;completed;Kelurahan 111, Tangerang Selatan
2025-04-24;ORD08748;Customer_2058;Meja Rias;Kamar Tidur;1750000;1;0;1750000;60000;1810000;refund;Kelurahan 191, Tangerang
2025-09-22;ORD08749;Customer_3085;Meja Kopi;Ruang Tamu;1800000;3;0;5400000;60000;5460000;cancelled;Kelurahan 187, Tangerang
2025-03-06;ORD08750;Customer_1944;Meja Makan;Ruang Makan;3200000;3;0;9600000;60000;9660000;completed;Kelurahan 189, Jakarta Barat
2025-06-03;ORD08751;Customer_1155;Rak Sepatu;Penyimpanan;650000;2;0;1300000;60000;1360000;completed;Kelurahan 20, Jakarta Pusat
2025-09-04;ORD08752;Customer_1114;Meja Kopi;Ruang Tamu;1800000;1;0;1800000;60000;1860000;completed;Kelurahan 86, Jakarta Pusat
2025-06-26;ORD08753;Customer_419;Rak Buku;Penyimpanan;1100000;3;0;3300000;50000;3350000;completed;Kelurahan 134, Bogor
2025-10-12;ORD08754;Customer_3209;Meja;Ruang Kerja;1250000;3;0;3750000;60000;3810000;completed;Kelurahan 15, Jakarta Barat
2025-02-01;ORD08755;Customer_2301;Rak Sepatu;Penyimpanan;650000;3;0;1950000;60000;2010000;completed;Kelurahan 59, Jakarta Utara
2025-12-25;ORD08756;Customer_1466;Rak Buku;Penyimpanan;1100000;2;0;2200000;50000;2250000;completed;Kelurahan 173, Depok
2025-10-15;ORD08757;Customer_3180;Meja Kopi;Ruang Tamu;1800000;2;0;3600000;50000;3650000;completed;Kelurahan 16, Depok
2025-11-21;ORD08758;Customer_3232;Kasur;Kamar Tidur;5500000;1;0;5500000;60000;5560000;completed;Kelurahan 176, Jakarta Selatan
2025-06-29;ORD08759;Customer_3405;Rak Buku;Penyimpanan;1100000;3;0;3300000;60000;3360000;completed;Kelurahan 168, Jakarta Selatan
2025-04-21;ORD08760;Customer_2602;Kitchen Set;Dapur;9500000;2;0;19000000;60000;19060000;completed;Kelurahan 75, Tangerang
2025-07-06;ORD08761;Customer_2293;Kasur;Kamar Tidur;5500000;3;0;16500000;60000;16560000;completed;Kelurahan 78, Tangerang Selatan
2025-10-29;ORD08762;Customer_272;Kursi Bar;Ruang Makan;1295000;3;0;3885000;50000;3935000;completed;Kelurahan 12, Bogor
2025-03-03;ORD08763;Customer_144;Meja Kopi;Ruang Tamu;1800000;1;0,1;1620000;60000;1680000;completed;Kelurahan 145, Tangerang Selatan
2025-06-11;ORD08764;Customer_2797;Lemari Laci;Kamar Tidur;1950000;2;0;3900000;50000;3950000;completed;Kelurahan 189, Bogor
2025-01-06;ORD08765;Customer_114;Meja Makan;Ruang Makan;3200000;2;0;6400000;50000;6450000;completed;Kelurahan 58, Depok
2025-06-26;ORD08766;Customer_2594;Kursi;Ruang Makan;650000;1;0;650000;50000;700000;completed;Kelurahan 88, Depok
2025-12-27;ORD08767;Customer_56;Lemari Laci;Kamar Tidur;1950000;3;0;5850000;60000;5910000;completed;Kelurahan 189, Tangerang
2025-03-25;ORD08768;Customer_1121;Meja;Ruang Kerja;1250000;1;0;1250000;60000;1310000;completed;Kelurahan 140, Jakarta Barat
2025-05-25;ORD08769;Customer_2074;Lemari Dapur;Dapur;1850000;2;0;3700000;60000;3760000;completed;Kelurahan 46, Jakarta Timur
2025-09-17;ORD08770;Customer_2485;Meja Makan;Ruang Makan;3200000;1;0;3200000;60000;3260000;completed;Kelurahan 64, Jakarta Selatan
2025-02-15;ORD08771;Customer_1406;Meja;Ruang Kerja;1250000;2;0;2500000;50000;2550000;completed;Kelurahan 169, Depok
2025-07-14;ORD08772;Customer_1868;Kursi Bar;Ruang Makan;1295000;2;0;2590000;60000;2650000;completed;Kelurahan 27, Jakarta Barat
